;Meses;Autoridad_Portuaria;Graneles Líquidos t;Graneles Sólidos t;Mercancía General t;Mercancia General Contenedores t;Pesca t;Avituallamiento t;Avituallamiento De Combustibles Líquidos t;Tráfico Interior t;Mercancías En Tránsito t;Mercancías En Tránsito En Contenedores t;Tráfico Ro-Ro t;UTIS Ro-Ro;TEUS Contenedores;TEUS Contenedores En Tránsito;TEUS Contenedores Entrada-Salida Nacional;TEUS Contenedores Entrada-Salida Exterior;Unidades Buques Mercantes;G.T. Buques Mercantes;Unidades Buques De Crucero;Pasajeros En Régimen De Transporte Y De Crucero;Pasajeros En Régimen De Transporte;Pasajeros De Crucero;Automóviles En Régimen De Pasaje;Automóviles En Régimen De Mercancía
296;Noviembre_2022;Málaga;13068;52229;62185;23441;47.41500000000001;7514;2321;0;39;39;41291;2461;1789.5;4.0;544.5;1241.0;136;5467350;48;86431;17067;69364;2939;5144
297;Noviembre_2022;Marín y Ría de Pontevedra;0;156047;56613;40031;398.991;2368;986;0;22;22;0;0;3465.25;1.0;410.0;3054.25;24;216097;0;0;0;0;0;0
298;Noviembre_2022;Melilla;4651;0;39392;3439;0.0;1304;0;0;0;0;39392;2771;511.0;0.0;506.0;5.0;94;2149677;1;27531;27153;378;5284;1598
299;Noviembre_2022;Motril;82085;74268;13893;0;23.94;1301;807;0;3001;0;2030;115;0.0;0.0;0.0;0.0;56;684154;1;2830;2741;89;920;18
300;Noviembre_2022;Pasaia;0;82595;176987;0;1530.085;1711;658;0;0;0;44661;225;0.0;0.0;0.0;0.0;73;573062;0;0;0;0;0;17837
301;Noviembre_2022;Santa Cruz de Tenerife;331689;9905;658076;307181;293.8760000000001;64418;48099;124;46482;38994;367311;26699;39071.0;3872.0;32167.0;3032.0;1416;20796203;123;590799;409800;180999;129136;5872
302;Noviembre_2022;Santander;10199;316501;208975;26767;221.151;2525;1269;0;3859;0;185655;4553;2231.0;0.0;0.0;2231.0;110;1923279;0;9734;9734;0;4922;36674
303;Noviembre_2022;Sevilla;32331;157536;136242;92855;0.0;2116;1228;0;0;0;15359;763;13117.75;0.0;13030.75;87.0;72;428905;6;1273;0;1273;0;335
304;Noviembre_2022;Tarragona;1262779;736293;141824;32954;139.245;6292;2647;0;196639;1153;44291;690;3954.0;510.0;608.5;2835.5;185;3440706;1;93;45;48;0;19136
305;Noviembre_2022;Valencia;504819;193122;4758094;3569446;131.105;26033;19208;0;1765268;1708974;1049417;38178;332787.0;144473.0;14872.0;173442.0;633;25060420;31;101990;40119;61871;11597;52467
306;Noviembre_2022;Vigo;4987;18591;371823;226006;2847.793;12231;6242;0;24868;18667;79148;693;22269.0;1529.0;1751.0;18989.0;155;3534227;8;21463;0;21463;0;39223
307;Noviembre_2022;Vilagarcía;5953;25494;63981;21459;0.0;633;280;0;0;0;7061;0;2617.75;0.0;2546.75;71.0;28;175040;0;0;0;0;0;2
308;Diciembre_2022;A Coruña;802841;726454;27810;0;1918.353;22238;3374;0;470045;0;0;0;0.0;0.0;0.0;0.0;90;1936468;7;10397;0;10397;0;0
309;Diciembre_2022;Alicante;0;140621;129941;101752;0.0;1751;111;0;1076;1076;5741;200;15214.0;111.5;13212.5;1890.0;54;820162;2;14007;7357;6650;2308;1110
310;Diciembre_2022;Almería;7824;384542;124091;19195;145.115;6244;3423;0;0;0;73937;3467;1075.0;0.0;217.0;858.0;124;2216911;0;37988;37988;0;10991;162
311;Diciembre_2022;Avilés;74694;193046;65231;0;528.441;3774;1064;0;0;0;0;0;0.0;0.0;0.0;0.0;58;388963;0;0;0;0;0;0
312;Diciembre_2022;Bahía de Algeciras;2216780;88569;5610460;4461674;104.59;299015;287154;263419;5131866;3967547;1142932;37289;372741.0;308731.0;1.0;64009.0;2271;41596891;1;321572;321572;0;68462;224
313;Diciembre_2022;Bahía de Cádiz;136745;166995;169578;120520;903.3489999999998;5528;1201;0;147950;18084;68794;2108;16659.5;1687.75;13316.0;1655.75;116;2551066;17;26140;1506;24634;914;864
314;Diciembre_2022;Baleares;114581;35122;944945;21865;114.667;4023;119;0;1313;0;932316;43471;6321.0;0.0;6317.0;4.0;2780;18616036;18;344333;282570;61763;66218;7106
315;Diciembre_2022;Barcelona;1738260;460189;3697756;2837101;84.429;111293;93557;0;2061474;1310923;847934;28292;280190.25;111983.0;17037.75;151169.5;709;27171386;33;198977;90483;108494;27560;85065
316;Diciembre_2022;Bilbao;2125365;317634;640513;392512;0.0;10277;5447;0;7688;5783;78084;3137;38083.25;386.5;3782.25;33914.5;213;4371125;1;3790;3063;727;1285;2535
317;Diciembre_2022;Cartagena;2172412;688423;77806;34074;15.475;10358;1799;0;21;21;0;0;3362.75;10.0;1159.0;2193.75;161;3691445;5;5374;0;5374;0;1
318;Diciembre_2022;Castellón;945407;397210;115564;108687;91.176;2392;0;0;9633;9633;17555;21;7474.0;762.0;470.0;6242.0;100;1567057;0;0;0;0;0;4
319;Diciembre_2022;Ceuta;78664;0;39951;5117;28.437;57379;55414;0;0;0;39446;2367;410.0;0.0;403.0;7.0;910;6353124;0;151144;151144;0;36028;123
320;Diciembre_2022;Ferrol-San Cibrao;280938;489178;71906;28716;20.686;1253;1013;0;91400;0;1507;3;2890.5;0.0;1019.25;1871.25;96;1785647;0;0;0;0;0;10
321;Diciembre_2022;Gijón;51343;1821197;153132;55917;119.873;0;0;0;768425;239;0;0;3868.0;19.0;456.0;3393.0;111;2039953;1;867;0;867;0;0
322;Diciembre_2022;Huelva;2221720;570079;119867;49915;12.651;14433;12826;5105;220801;0;58635;2904;6798.75;0.0;5901.25;897.5;182;3685059;0;4685;4685;0;2797;7802
323;Diciembre_2022;Las Palmas;608249;20477;1624529;1200467;65.20100000000001;198450;174933;0;1037584;842971;402618;28897;102015.0;52136.0;43668.0;6211.0;1152;27791318;103;363542;124011;239531;54097;36355
324;Diciembre_2022;Málaga;7680;128236;60555;20093;18.848;6306;3139;0;127;127;39705;2172;1839.0;62.0;644.0;1133.0;104;3083853;12;46429;28346;18083;5323;6003
325;Diciembre_2022;Marín y Ría de Pontevedra;0;59049;71264;39693;216.82;3939;2795;0;29;29;0;0;3399.0;2.0;186.0;3211.0;29;184150;0;0;0;0;0;0
326;Diciembre_2022;Melilla;6507;4135;36601;3516;0.0;29;0;0;0;0;36601;2405;491.0;0.0;489.0;2.0;99;2259521;0;46326;46326;0;9948;429
327;Diciembre_2022;Motril;132905;19130;12685;88;57.043;1111;681;0;0;0;11710;410;12.0;0.0;0.0;12.0;54;722589;0;5004;5004;0;1333;14
328;Diciembre_2022;Pasaia;0;102478;187956;0;1742.362;2585;1007;0;917;0;41116;243;0.0;0.0;0.0;0.0;73;536729;0;0;0;0;0;17053
329;Diciembre_2022;Santa Cruz de Tenerife;388302;41013;676094;355450;118.448;84786;57944;123;90339;83967;334399;24317;43867.0;8558.0;31318.0;3991.0;1414;21058206;91;601697;431189;170508;140252;7308
330;Diciembre_2022;Santander;25106;300078;211553;26178;208.612;2832;1564;0;10551;0;193161;3862;2137.0;0.0;0.0;2137.0;114;2234772;0;7841;7841;0;3788;66948
331;Diciembre_2022;Sevilla;51969;182749;127179;86066;0.0;2116;1228;0;0;0;14138;729;12514.5;0.0;12405.5;109.0;74;414437;3;696;0;696;0;291
332;Diciembre_2022;Tarragona;1543352;796007;128277;34074;127.699;10591;5368;4987;279930;2929;19018;0;4666.0;1412.5;647.5;2606.0;181;3026705;0;148;148;0;44;13871
333;Diciembre_2022;Valencia;449252;105512;5042300;3979226;58.746;36692;30085;0;2129238;2097188;912796;31764;351427.0;170932.0;15179.0;165316.0;565;21538236;5;58879;51396;7483;15282;59870
334;Diciembre_2022;Vigo;0;17530;340798;206317;3070.354;12944;7347;0;13215;8328;97691;886;18914.0;802.0;946.0;17166.0;149;3019514;4;4932;0;4932;0;50271
335;Diciembre_2022;Vilagarcía;8804;38928;48614;20839;0.0;526;125;0;0;0;0;0;2239.75;0.0;2161.75;78.0;26;181485;0;0;0;0;0;69
